date,latitude,longitude,iceberg,size
2008-06-25,-67.466,77.444,b15b,2136.33
2008-06-26,-67.466,77.444,b15b,2137.83
2008-06-27,-67.466,77.444,b15b,2137.55
2008-06-28,-67.466,77.444,b15b,2140.35
2008-06-29,-67.466,77.444,b15b,2142.61
2008-06-30,-67.466,77.444,b15b,2144.51
2008-07-01,-67.466,77.444,b15b,2146.12
2008-07-02,-67.466,77.444,b15b,2147.43
2008-07-03,-67.466,77.444,b15b,2148.13
2008-07-04,-67.466,77.444,b15b,2149.7
2008-07-05,-67.466,77.444,b15b,2150.85
2008-07-06,-67.466,77.444,b15b,2152.69
2008-07-07,-67.466,77.444,b15b,2154.42
2008-07-08,-67.466,77.444,b15b,2156.52
2008-07-09,-67.466,77.444,b15b,2158.22
2008-07-10,-67.466,77.444,b15b,2161.7
2008-07-11,-67.466,77.444,b15b,2162.7
2008-07-12,-67.466,77.444,b15b,2165.01
2008-07-13,-67.466,77.444,b15b,2165.7
2008-07-14,-67.466,77.444,b15b,2168.11
2008-07-15,-67.466,77.444,b15b,2171.26
2008-07-16,-67.466,77.444,b15b,2175.49
2008-07-17,-67.466,77.444,b15b,2179.79
2008-07-18,-67.466,77.444,b15b,2184.1
2008-07-19,-67.466,77.444,b15b,2186.22
2008-07-20,-67.466,77.444,b15b,2188.11
2008-07-21,-67.466,77.444,b15b,2189.99
2008-07-22,-67.466,77.444,b15b,2192.52
2008-07-23,-67.466,77.444,b15b,2193.64
2008-07-24,-67.466,77.444,b15b,2192.19
2008-07-25,-67.466,77.444,b15b,2190.67
2008-07-26,-67.466,77.444,b15b,2189.05
2008-07-27,-67.466,77.444,b15b,2188.12
2008-07-28,-67.466,77.444,b15b,2186.99
2008-07-29,-67.466,77.444,b15b,2185.36
2008-07-30,-67.466,77.444,b15b,2185.03
2008-07-31,-67.466,77.444,b15b,2183.49
2008-08-01,-67.466,77.444,b15b,2182.4
2008-08-02,-67.466,77.444,b15b,2181.84
2008-08-03,-67.466,77.444,b15b,2181.1
2008-08-04,-67.466,77.444,b15b,2181.31
2008-08-05,-67.466,77.444,b15b,2181.37
2008-08-06,-67.466,77.444,b15b,2181.4
2008-08-07,-67.466,77.444,b15b,2181.32
2008-08-08,-67.466,77.444,b15b,2181.24
2008-08-09,-67.466,77.444,b15b,2181.54
2008-08-10,-67.466,77.444,b15b,2180.55
2008-08-11,-67.466,77.444,b15b,2179.57
2008-08-12,-67.466,77.444,b15b,2177.77
2008-08-13,-67.466,77.444,b15b,2176.91
2008-08-14,-67.466,77.444,b15b,2176.21
2008-08-15,-67.466,77.444,b15b,2175.41
2008-08-16,-67.466,77.444,b15b,2173.36
2008-08-17,-67.466,77.444,b15b,2171.65
2008-08-18,-67.463,77.509,b15b,2171.57
2008-08-19,-67.463,77.509,b15b,2171.75
2008-08-20,-67.463,77.509,b15b,2172.3
2008-08-21,-67.463,77.509,b15b,2172.49
2008-08-22,-67.463,77.509,b15b,2173.25
2008-08-23,-67.463,77.509,b15b,2173.77
2008-08-24,-67.463,77.509,b15b,2173.63
2008-08-25,-67.463,77.509,b15b,2173.95
2008-08-26,-67.463,77.509,b15b,2174.02
2008-08-27,-67.463,77.509,b15b,2174.1
2008-08-28,-67.463,77.509,b15b,2174.45
2008-08-29,-67.463,77.509,b15b,2174.08
2008-08-30,-67.463,77.509,b15b,2173.32
2008-08-31,-67.471,77.464,b15b,2172.63
2008-09-01,-67.47,77.463,b15b,2172.88
2008-09-02,-67.466,77.459,b15b,2173.01
2008-09-03,-67.462,77.455,b15b,2173.14
2008-09-04,-67.456,77.449,b15b,2173.04
2008-09-05,-67.451,77.444,b15b,2173.18
2008-09-06,-67.448,77.441,b15b,2173.65
2008-09-07,-67.446,77.439,b15b,2173.52
2008-09-08,-67.446,77.439,b15b,2173.5
2008-09-09,-67.446,77.439,b15b,2173.59
2008-09-10,-67.446,77.439,b15b,2174.34
2008-09-11,-67.446,77.439,b15b,2174.93
2008-09-12,-67.446,77.439,b15b,2175.63
2008-09-13,-67.446,77.439,b15b,2176.28
2008-09-14,-67.446,77.439,b15b,2176.88
2008-09-15,-67.446,77.439,b15b,2177.52
2008-09-16,-67.446,77.439,b15b,2178.06
2008-09-17,-67.446,77.439,b15b,2178.58
2008-09-18,-67.446,77.439,b15b,2179.11
2008-09-19,-67.446,77.439,b15b,2179.53
2008-09-20,-67.446,77.439,b15b,2180.04
2008-09-21,-67.446,77.439,b15b,2180.63
2008-09-22,-67.448,77.44,b15b,2181.05
2008-09-23,-67.451,77.44,b15b,2181.33
2008-09-24,-67.456,77.441,b15b,2182.3
2008-09-25,-67.462,77.443,b15b,2183.22
2008-09-26,-67.466,77.443,b15b,2183.41
2008-09-27,-67.47,77.444,b15b,2183.29
2008-09-28,-67.471,77.444,b15b,2183.1
2008-09-29,-67.471,77.444,b15b,2182.76
2008-09-30,-67.471,77.444,b15b,2182.57
2008-10-01,-67.471,77.444,b15b,2182.46
2008-10-02,-67.471,77.444,b15b,2182.57
2008-10-03,-67.471,77.444,b15b,2182.49
2008-10-04,-67.471,77.444,b15b,2182.75
2008-10-05,-67.471,77.444,b15b,2183.45
2008-10-06,-67.463,77.509,b15b,2184.15
2008-10-07,-67.463,77.509,b15b,2184.87
2008-10-08,-67.463,77.509,b15b,2184.99
2008-10-09,-67.463,77.509,b15b,2186.06
2008-10-10,-67.463,77.509,b15b,2186.79
2008-10-11,-67.463,77.509,b15b,2186.98
2008-10-12,-67.463,77.509,b15b,2187.32
2008-10-13,-67.463,77.509,b15b,2187.92
2008-10-14,-67.463,77.509,b15b,2188.39
2008-10-15,-67.463,77.509,b15b,2188.63
2008-10-16,-67.463,77.509,b15b,2188.7
2008-10-17,-67.463,77.509,b15b,2189.03
2008-10-18,-67.463,77.509,b15b,2189.32
2008-10-19,-67.471,77.444,b15b,2188.07
2008-10-20,-67.463,77.509,b15b,2187.92
2008-10-21,-67.463,77.509,b15b,2186.85
2008-10-22,-67.463,77.509,b15b,2183.65
2008-10-23,-67.463,77.509,b15b,2180.67
2008-10-24,-67.463,77.509,b15b,2176.94
2008-10-25,-67.463,77.509,b15b,2172.85
2008-10-26,-67.463,77.509,b15b,2168.54
2008-10-27,-67.463,77.509,b15b,2162.77
2008-10-28,-67.463,77.509,b15b,2156.52
2008-10-29,-67.463,77.509,b15b,2149.74
2008-10-30,-67.463,77.509,b15b,2141.59
2008-10-31,-67.463,77.509,b15b,2132.71
2008-11-01,-67.463,77.509,b15b,2123.55
2008-11-02,-67.471,77.444,b15b,2114.76
2008-11-03,-67.471,77.444,b15b,2104.58
2008-11-04,-67.471,77.444,b15b,2094.38
2008-11-05,-67.471,77.444,b15b,2084.43
2008-11-06,-67.471,77.444,b15b,2074.03
2008-11-07,-67.471,77.444,b15b,2062.69
2008-11-08,-67.471,77.444,b15b,2051.66
2008-11-09,-67.471,77.444,b15b,2041.67
2008-11-10,-67.471,77.444,b15b,2031.07
2008-11-11,-67.471,77.444,b15b,2018.89
2008-11-12,-67.471,77.444,b15b,2007.76
2008-11-13,-67.471,77.444,b15b,1997.98
2008-11-14,-67.471,77.444,b15b,1981.99
2008-11-15,-67.471,77.444,b15b,1966.47
2008-11-16,-67.471,77.444,b15b,1953.22
2008-11-17,-67.463,77.509,b15b,1936.04
2008-11-18,-67.463,77.509,b15b,1919.64
2008-11-19,-67.463,77.509,b15b,1902.87
2008-11-20,-67.463,77.509,b15b,1886.6
2008-11-21,-67.463,77.509,b15b,1870.66
2008-11-22,-67.463,77.509,b15b,1854.22
2008-11-23,-67.463,77.509,b15b,1839.17
2008-11-24,-67.463,77.509,b15b,1825.02
2008-11-25,-67.463,77.509,b15b,1811.25
2008-11-26,-67.446,77.487,b15b,1798.14
2008-11-27,-67.41,77.439,b15b,1785.26
2008-11-28,-67.373,77.39,b15b,1772.7
2008-11-29,-67.357,77.368,b15b,1760.44
2008-11-30,-67.418,77.374,b15b,1748.45
2008-12-01,-67.506,77.44,b15b,1738.85
2008-12-02,-67.506,77.44,b15b,1729.85
2008-12-03,-67.418,77.388,b15b,1720.71
2008-12-04,-67.431,77.428,b15b,1710.82
2008-12-05,-67.455,77.448,b15b,1701.45
2008-12-06,-67.47,77.458,b15b,1694.94
2008-12-07,-67.47,77.458,b15b,1691.38
2008-12-08,-67.47,77.458,b15b,1682.6
2008-12-09,-67.47,77.458,b15b,1679.21
2008-12-10,-67.47,77.458,b15b,1679.15
2008-12-11,-67.47,77.458,b15b,1682.03
2008-12-12,-67.47,77.458,b15b,1689.12
2008-12-13,-67.47,77.458,b15b,1696.45
2008-12-14,-67.47,77.458,b15b,1700.44
2008-12-15,-67.461,77.535,b15b,1713.34
2008-12-16,-67.461,77.535,b15b,1725.51
2008-12-17,-67.461,77.535,b15b,1743.92
2008-12-18,-67.461,77.535,b15b,1762.33
2008-12-19,-67.461,77.535,b15b,1779.63
2008-12-20,-67.461,77.535,b15b,1794.1
2008-12-21,-67.461,77.535,b15b,1814.77
2008-12-22,-67.461,77.535,b15b,1835.02
2008-12-23,-67.461,77.535,b15b,1854.67
2008-12-24,-67.461,77.535,b15b,1872.1
2008-12-25,-67.461,77.535,b15b,1892.84
2008-12-26,-67.461,77.535,b15b,1894.9
2008-12-27,-67.461,77.535,b15b,1899.57
2008-12-28,-67.461,77.535,b15b,1912.99
2008-12-29,-67.461,77.535,b15b,1919.84
2008-12-30,-67.461,77.535,b15b,1928.98
2008-12-31,-67.429,77.714,b15b,1935.45
2009-01-01,-67.569,77.71,b15b,1939.43
2009-01-02,-67.569,77.71,b15b,1945.54
2009-01-03,-67.569,77.71,b15b,1951.18
2009-01-04,-67.569,77.71,b15b,1952.32
2009-01-05,-67.569,77.71,b15b,1951.93
2009-01-06,-67.569,77.71,b15b,1947.53
2009-01-07,-67.569,77.71,b15b,1942.76
2009-01-08,-67.569,77.71,b15b,1940.44
2009-01-09,-67.569,77.71,b15b,1929.47
2009-01-10,-67.569,77.71,b15b,1918.06
2009-01-11,-67.716,77.648,b15b,1907.23
2009-01-12,-67.716,77.648,b15b,1892.98
2009-01-13,-67.716,77.648,b15b,1877.91
2009-01-14,-67.716,77.648,b15b,1864.77
2009-01-15,-67.716,77.648,b15b,1845.86
2009-01-16,-67.716,77.648,b15b,1827.56
2009-01-17,-67.716,77.648,b15b,1810.93
2009-01-18,-67.716,77.648,b15b,1796.98
2009-01-19,-67.728,77.426,b15b,1779.35
2009-01-20,-67.741,77.416,b15b,1778.72
2009-01-21,-67.741,77.268,b15b,1779.08
2009-01-22,-67.805,77.165,b15b,1781.99
2009-01-23,-67.727,77.274,b15b,1795.29
2009-01-24,-67.741,77.352,b15b,1794.34
2009-01-25,-67.735,77.366,b15b,1799.37
2009-01-26,-67.731,77.241,b15b,1804.96
2009-01-27,-67.731,77.241,b15b,1809.77
2009-01-28,-67.714,77.293,b15b,1819.62
2009-01-29,-67.687,77.299,b15b,1828.07
2009-01-30,-67.653,77.319,b15b,1836.24
2009-01-31,-67.63,77.353,b15b,1848.09
2009-02-01,-67.63,77.353,b15b,1861.78
2009-02-02,-67.749,77.347,b15b,1876.99
2009-02-03,-67.712,77.359,b15b,1892.77
2009-02-04,-67.752,77.377,b15b,1912.46
2009-02-05,-67.816,77.457,b15b,1926.21
2009-02-06,-67.853,77.521,b15b,1942.01
2009-02-07,-67.813,77.355,b15b,1958.68
2009-02-08,-67.789,77.303,b15b,1979.33
2009-02-09,-67.801,77.348,b15b,2001.08
2009-02-10,-67.801,77.348,b15b,2023.09
2009-02-11,-67.86,77.261,b15b,2037.33
2009-02-12,-67.852,77.233,b15b,2055.39
2009-02-13,-67.925,77.306,b15b,2074.24
2009-02-14,-67.903,77.278,b15b,2092.78
2009-02-15,-67.854,77.286,b15b,2111.4
2009-02-16,-67.885,77.277,b15b,2118.86
2009-02-17,-67.872,77.306,b15b,2123.42
2009-02-18,-67.872,77.306,b15b,2140.68
2009-02-19,-67.872,77.306,b15b,2154.25
2009-02-20,-67.872,77.306,b15b,2165.55
2009-02-21,-67.872,77.306,b15b,2179.81
2009-02-22,-67.872,77.306,b15b,2193.29
2009-02-23,-67.872,77.306,b15b,2208.89
2009-02-24,-67.872,77.306,b15b,2223.93
2009-02-25,-67.872,77.306,b15b,2236.04
2009-02-26,-67.872,77.306,b15b,2248.13
2009-02-27,-67.885,77.288,b15b,2260.24
2009-02-28,-67.923,77.308,b15b,2271.07
2009-03-01,-67.923,77.308,b15b,2278.98
2009-03-02,-67.923,77.308,b15b,2288.56
2009-03-03,-68.007,77.129,b15b,2291.15
2009-03-04,-68.077,77.02,b15b,2296.06
2009-03-05,-68.077,77.02,b15b,2298.06
2009-03-06,-68.077,77.02,b15b,2297.08
2009-03-07,-68.077,77.02,b15b,2297.65
2009-03-08,-68.077,77.02,b15b,2304.07
2009-03-09,-68.084,76.918,b15b,2304.78
2009-03-10,-68.107,76.86,b15b,2302.18
2009-03-11,-68.121,76.796,b15b,2299.18
2009-03-12,-68.129,76.737,b15b,2289.74
2009-03-13,-68.137,76.763,b15b,2279.93
2009-03-14,-68.229,76.89,b15b,2266.7
2009-03-15,-68.205,76.94,b15b,2249.69
2009-03-16,-68.165,76.976,b15b,2230.02
2009-03-17,-68.174,76.927,b15b,2209.94
2009-03-18,-68.183,76.888,b15b,2189.8
2009-03-19,-68.178,76.935,b15b,2167.08
2009-03-20,-68.276,77.026,b15b,2145.06
2009-03-21,-68.288,77.009,b15b,2122.37
2009-03-22,-68.311,77.017,b15b,2101.61
2009-03-23,-68.33,77.092,b15b,2079.21
2009-03-24,-68.327,77.16,b15b,2057.36
2009-03-25,-68.382,77.116,b15b,2036.06
2009-03-26,-68.534,76.977,b15b,2015.65
2009-03-27,-68.576,77.027,b15b,1994.34
2009-03-28,-68.618,76.847,b15b,1979.96
2009-03-29,-68.618,76.847,b15b,1964.16
2009-03-30,-68.689,76.611,b15b,1948.44
2009-03-31,-68.685,76.411,b15b,1933.57
2009-04-01,-68.685,76.411,b15b,1916.61
2009-04-02,-68.685,76.411,b15b,1900.26
2009-04-03,-68.697,76.301,b15b,1885.68
2009-04-04,-68.684,76.086,b15b,1873.95
2009-04-05,-68.684,76.086,b15b,1862.73
2009-04-06,-68.698,75.94,b15b,1854.34
2009-04-07,-68.698,75.94,b15b,1846.18
2009-04-08,-68.698,75.94,b15b,1840.38
2009-04-09,-68.698,75.94,b15b,1837.71
2009-04-10,-68.698,75.94,b15b,1836.64
2009-04-11,-68.698,75.94,b15b,1835.65
2009-04-12,-68.698,75.94,b15b,1835.38
2009-04-13,-68.698,75.94,b15b,1833.71
2009-04-14,-68.698,75.94,b15b,1832.1
2009-04-15,-68.698,75.94,b15b,1830.74
2009-04-16,-68.698,75.94,b15b,1830.12
2009-04-17,-68.711,75.774,b15b,1828.92
2009-04-18,-68.711,75.774,b15b,1827.19
2009-04-19,-68.711,75.628,b15b,1824.25
2009-04-20,-68.711,75.628,b15b,1821.3
2009-04-21,-68.715,75.455,b15b,1817.67
2009-04-22,-68.715,75.455,b15b,1814.12
2009-04-23,-68.742,75.445,b15b,1810.11
2009-04-24,-68.742,75.445,b15b,1806.66
2009-04-25,-68.768,75.426,b15b,1802.42
2009-04-26,-68.768,75.426,b15b,1798.49
2009-04-27,-68.762,75.162,b15b,1795.37
2009-04-28,-68.781,74.989,b15b,1790.78
2009-04-29,-68.795,74.852,b15b,1786.4
2009-04-30,-68.784,74.545,b15b,1781.8
2009-05-01,-68.784,74.545,b15b,1777.08
2009-05-02,-68.747,74.276,b15b,1772.54
2009-05-03,-68.747,74.276,b15b,1768.11
2009-05-04,-68.7,74.164,b15b,1763.42
2009-05-05,-68.601,73.982,b15b,1758.54
2009-05-06,-68.601,73.982,b15b,1754.86
2009-05-07,-68.521,73.796,b15b,1751.45
2009-05-08,-68.434,73.629,b15b,1748.27
2009-05-09,-68.438,73.534,b15b,1744.94
2009-05-10,-68.368,73.389,b15b,1741.76
2009-05-11,-68.312,73.311,b15b,1738.85
2009-05-12,-68.297,73.344,b15b,1736.54
2009-05-13,-68.276,73.206,b15b,1734.07
2009-05-14,-68.245,73.13,b15b,1732.56
2009-05-15,-68.23,72.986,b15b,1731.3
2009-05-16,-68.209,72.869,b15b,1730.27
2009-05-17,-68.205,72.771,b15b,1729.26
2009-05-18,-68.171,72.732,b15b,1729.0
2009-05-19,-68.187,72.729,b15b,1728.31
2009-05-20,-68.174,72.674,b15b,1728.53
2009-05-21,-68.149,72.595,b15b,1728.65
2009-05-22,-68.169,72.489,b15b,1728.2
2009-05-23,-68.166,72.435,b15b,1728.61
2009-05-24,-68.174,72.373,b15b,1728.83
2009-05-25,-68.168,72.277,b15b,1729.23
2009-05-26,-68.193,72.166,b15b,1730.03
2009-05-27,-68.202,72.024,b15b,1731.36
2009-05-28,-68.202,72.024,b15b,1732.27
2009-05-29,-68.202,72.024,b15b,1733.7
2009-05-30,-68.283,71.773,b15b,1735.43
2009-05-31,-68.284,71.67,b15b,1736.78
2009-06-01,-68.28,71.584,b15b,1738.1
2009-06-02,-68.274,71.476,b15b,1739.05
2009-06-03,-68.295,71.299,b15b,1739.78
2009-06-04,-68.295,71.299,b15b,1741.87
2009-06-05,-68.299,71.115,b15b,1744.26
2009-06-06,-68.299,71.115,b15b,1746.88
2009-06-07,-68.299,71.115,b15b,1751.19
2009-06-08,-68.299,71.115,b15b,1755.56
2009-06-09,-68.296,71.048,b15b,1760.15
2009-06-10,-68.296,71.048,b15b,1765.39
2009-06-11,-68.296,71.048,b15b,1770.79
2009-06-12,-68.272,71.036,b15b,1775.85
2009-06-13,-68.239,71.0,b15b,1780.34
2009-06-14,-68.192,70.975,b15b,1785.24
2009-06-15,-68.192,70.975,b15b,1790.78
2009-06-16,-68.179,71.02,b15b,1795.92
2009-06-17,-68.194,70.95,b15b,1802.03
2009-06-18,-68.194,70.95,b15b,1807.27
2009-06-19,-68.189,70.921,b15b,1813.21
2009-06-20,-68.158,70.916,b15b,1818.65
2009-06-21,-68.153,70.921,b15b,1822.26
2009-06-22,-68.129,70.899,b15b,1826.5
2009-06-23,-68.129,70.899,b15b,1830.82
2009-06-24,-68.097,70.872,b15b,1834.29
2009-06-25,-68.061,70.937,b15b,1837.52
2009-06-26,-68.03,70.9,b15b,1841.54
2009-06-27,-67.978,70.958,b15b,1845.43
2009-06-28,-67.978,70.958,b15b,1849.15
2009-06-29,-67.932,70.912,b15b,1851.35
2009-06-30,-67.932,70.912,b15b,1852.89
2009-07-01,-67.932,70.912,b15b,1853.95
2009-07-02,-67.953,70.926,b15b,1852.81
2009-07-03,-67.953,70.926,b15b,1850.3
2009-07-04,-67.953,70.926,b15b,1847.8
2009-07-05,-67.953,70.926,b15b,1844.31
2009-07-06,-67.904,70.971,b15b,1839.9
2009-07-07,-67.884,71.011,b15b,1835.09
2009-07-08,-67.884,71.011,b15b,1831.23
2009-07-09,-67.856,71.07,b15b,1826.34
2009-07-10,-67.791,71.129,b15b,1820.45
2009-07-11,-67.778,71.162,b15b,1815.01
2009-07-12,-67.746,71.137,b15b,1809.1
2009-07-13,-67.689,71.264,b15b,1803.66
2009-07-14,-67.73,71.239,b15b,1797.07
2009-07-15,-67.672,71.225,b15b,1790.31
2009-07-16,-67.608,71.271,b15b,1784.68
2009-07-17,-67.608,71.271,b15b,1778.15
2009-07-18,-67.515,71.267,b15b,1771.62
2009-07-19,-67.466,71.245,b15b,1765.54
2009-07-20,-67.418,71.189,b15b,1759.35
2009-07-21,-67.405,71.243,b15b,1752.3
2009-07-22,-67.405,71.243,b15b,1744.8
2009-07-23,-67.373,71.218,b15b,1737.3
2009-07-24,-67.334,71.241,b15b,1729.9
2009-07-25,-67.334,71.241,b15b,1722.76
2009-07-26,-67.29,71.28,b15b,1716.11
2009-07-27,-67.23,71.141,b15b,1710.03
2009-07-28,-67.136,71.2,b15b,1705.11
2009-07-29,-67.085,71.095,b15b,1700.84
2009-07-30,-66.956,70.732,b15b,1697.15
2009-07-31,-66.806,70.471,b15b,1694.24
2009-08-01,-66.808,70.37,b15b,1692.25
2009-08-02,-66.819,70.191,b15b,1689.92
2009-08-03,-66.864,69.884,b15b,1688.22
2009-08-04,-66.87,69.717,b15b,1687.64
2009-08-05,-66.874,69.658,b15b,1686.84
2009-08-06,-66.871,69.544,b15b,1687.32
2009-08-07,-66.913,69.311,b15b,1688.18
2009-08-08,-66.906,69.103,b15b,1689.26
2009-08-09,-66.924,69.083,b15b,1691.38
2009-08-10,-66.924,69.083,b15b,1693.51
2009-08-11,-66.947,68.847,b15b,1696.36
2009-08-12,-66.951,68.605,b15b,1699.0
2009-08-13,-66.94,68.507,b15b,1701.86
2009-08-14,-66.919,68.42,b15b,1704.27
2009-08-15,-66.882,68.135,b15b,1706.64
2009-08-16,-66.888,68.125,b15b,1709.11
2009-08-17,-66.862,67.959,b15b,1712.68
2009-08-18,-66.849,67.734,b15b,1714.85
2009-08-19,-66.849,67.734,b15b,1717.16
2009-08-20,-66.829,67.624,b15b,1719.14
2009-08-21,-66.829,67.624,b15b,1721.36
2009-08-22,-66.836,67.476,b15b,1723.26
2009-08-23,-66.84,67.427,b15b,1724.1
2009-08-24,-66.847,67.28,b15b,1724.62
2009-08-25,-66.843,67.229,b15b,1724.22
2009-08-26,-66.877,67.159,b15b,1723.06
2009-08-27,-66.907,67.17,b15b,1721.11
2009-08-28,-66.908,66.91,b15b,1719.01
2009-08-29,-66.883,66.654,b15b,1716.04
2009-08-30,-66.829,66.385,b15b,1713.52
2009-08-31,-66.829,66.385,b15b,1709.08
2009-09-01,-66.81,66.142,b15b,1704.69
2009-09-02,-66.799,66.044,b15b,1700.17
2009-09-03,-66.777,65.829,b15b,1696.24
2009-09-04,-66.776,65.644,b15b,1692.19
2009-09-05,-66.775,65.476,b15b,1688.87
2009-09-06,-66.774,65.341,b15b,1685.43
2009-09-07,-66.765,65.248,b15b,1681.77
2009-09-08,-66.762,65.142,b15b,1678.04
2009-09-09,-66.762,65.142,b15b,1675.01
2009-09-10,-66.762,65.142,b15b,1672.23
2009-09-11,-66.76,65.273,b15b,1669.01
2009-09-12,-66.76,65.22,b15b,1666.25
2009-09-13,-66.765,65.16,b15b,1663.19
2009-09-14,-66.761,65.065,b15b,1659.72
2009-09-15,-66.717,64.963,b15b,1655.98
2009-09-16,-66.717,64.963,b15b,1652.54
2009-09-17,-66.697,64.801,b15b,1648.61
2009-09-18,-66.638,64.445,b15b,1644.81
2009-09-19,-66.605,64.066,b15b,1641.49
2009-09-20,-66.638,63.845,b15b,1638.65
2009-09-21,-66.603,63.503,b15b,1636.59
2009-09-22,-66.614,63.21,b15b,1634.73
2009-09-23,-66.579,63.064,b15b,1632.88
2009-09-24,-66.589,63.193,b15b,1630.87
2009-09-25,-66.565,63.181,b15b,1629.5
2009-09-26,-66.551,63.221,b15b,1628.37
2009-09-27,-66.551,63.221,b15b,1627.53
2009-09-28,-66.513,63.181,b15b,1625.95
2009-09-29,-66.473,63.252,b15b,1624.67
2009-09-30,-66.454,63.288,b15b,1622.53
2009-10-01,-66.454,63.288,b15b,1620.51
2009-10-02,-66.465,63.295,b15b,1618.88
2009-10-03,-66.455,63.177,b15b,1618.24
2009-10-04,-66.444,63.081,b15b,1617.37
2009-10-05,-66.433,62.919,b15b,1616.83
2009-10-06,-66.364,62.863,b15b,1616.67
2009-10-07,-66.346,62.633,b15b,1617.63
2009-10-08,-66.315,62.648,b15b,1619.56
2009-10-09,-66.313,62.552,b15b,1622.82
2009-10-10,-66.319,62.324,b15b,1626.92
2009-10-11,-66.307,62.096,b15b,1631.93
2009-10-12,-66.319,61.903,b15b,1637.61
2009-10-13,-66.375,61.506,b15b,1643.37
2009-10-14,-66.388,61.174,b15b,1649.78
2009-10-15,-66.353,61.086,b15b,1655.94
2009-10-16,-66.4,60.931,b15b,1662.43
2009-10-17,-66.364,60.868,b15b,1668.14
2009-10-18,-66.349,60.755,b15b,1674.81
2009-10-19,-66.349,60.73,b15b,1681.48
2009-10-20,-66.349,60.73,b15b,1688.12
2009-10-21,-66.349,60.73,b15b,1694.12
2009-10-22,-66.349,60.73,b15b,1700.44
2009-10-23,-66.319,60.595,b15b,1706.48
2009-10-24,-66.334,60.661,b15b,1712.13
2009-10-25,-66.339,60.542,b15b,1717.84
2009-10-26,-66.397,60.371,b15b,1723.3
2009-10-27,-66.399,60.277,b15b,1728.69
2009-10-28,-66.406,60.21,b15b,1734.0
2009-10-29,-66.409,60.126,b15b,1738.66
2009-10-30,-66.424,59.947,b15b,1743.73
2009-10-31,-66.424,59.788,b15b,1748.39
2009-11-01,-66.424,59.788,b15b,1752.5
2009-11-02,-66.407,59.732,b15b,1755.67
2009-11-03,-66.384,59.809,b15b,1758.44
2009-11-04,-66.375,59.789,b15b,1760.27
2009-11-05,-66.349,59.714,b15b,1761.1
2009-11-06,-66.349,59.669,b15b,1761.85
2009-11-07,-66.33,59.527,b15b,1762.41
2009-11-08,-66.33,59.527,b15b,1762.86
2009-11-09,-66.33,59.527,b15b,1763.63
2009-11-10,-66.324,59.364,b15b,1764.0
2009-11-11,-66.303,59.224,b15b,1765.17
2009-11-12,-66.291,59.071,b15b,1765.44
2009-11-13,-66.225,58.84,b15b,1765.63
2009-11-14,-66.225,58.84,b15b,1765.71
2009-11-15,-66.241,58.768,b15b,1766.13
2009-11-16,-66.215,58.636,b15b,1766.12
2009-11-17,-66.201,58.554,b15b,1765.9
2009-11-18,-66.165,58.54,b15b,1765.88
2009-11-19,-66.125,58.408,b15b,1765.8
2009-11-20,-66.089,58.291,b15b,1765.9
2009-11-21,-66.081,58.156,b15b,1765.96
2009-11-22,-66.06,58.016,b15b,1765.77
2009-11-23,-66.06,58.016,b15b,1765.9
2010-01-24,-66.7,47.85,b15b,1755.53
2010-01-25,-66.709,47.853,b15b,1745.15
2010-01-26,-66.734,47.86,b15b,1725.14
2010-01-27,-66.768,47.87,b15b,1705.19
2010-01-28,-66.807,47.88,b15b,1674.91
2010-01-29,-66.845,47.89,b15b,1644.8
2010-01-30,-66.878,47.897,b15b,1604.68
2010-01-31,-66.9,47.9,b15b,1564.63
2010-02-01,-66.914,47.895,b15b,1514.55
2010-02-02,-66.925,47.882,b15b,1464.5
2010-02-03,-66.935,47.863,b15b,1404.32
2010-02-04,-66.944,47.841,b15b,1344.19
2010-02-05,-66.953,47.818,b15b,1273.96
2010-02-06,-66.961,47.797,b15b,1203.65
2010-02-07,-66.97,47.78,b15b,1133.38
2010-02-08,-66.98,47.766,b15b,1063.15
2010-02-09,-66.99,47.75,b15b,992.95
2010-02-10,-67.0,47.735,b15b,922.76
2010-02-11,-67.009,47.721,b15b,852.61
2010-02-12,-67.018,47.71,b15b,782.47
2010-02-13,-67.025,47.703,b15b,712.36
2010-02-14,-67.03,47.7,b15b,642.24
2010-02-15,-67.034,47.704,b15b,572.11
2010-02-16,-67.037,47.714,b15b,501.95
2010-02-17,-67.04,47.728,b15b,431.71
2010-02-18,-67.042,47.742,b15b,371.56
2010-02-19,-67.044,47.756,b15b,311.34
2010-02-20,-67.047,47.766,b15b,261.2
2010-02-21,-67.05,47.77,b15b,210.99
2010-02-22,-67.054,47.768,b15b,170.86
2010-02-23,-67.058,47.762,b15b,130.66
2010-02-24,-67.063,47.754,b15b,100.55
2010-02-25,-67.067,47.746,b15b,70.38
2010-02-26,-67.072,47.738,b15b,50.3
2010-02-27,-67.076,47.732,b15b,30.16
2010-02-28,-67.08,47.73,b15b,20.1
2010-03-01,-67.083,47.73,b15b,0.0
2010-03-02,-67.086,47.73,b15b,0.0
2010-03-03,-67.089,47.73,b15b,0.0
2010-03-04,-67.091,47.73,b15b,0.0
2010-03-05,-67.094,47.73,b15b,0.0
2010-03-06,-67.097,47.73,b15b,0.0
2010-03-07,-67.1,47.73,b15b,0.0
